,username,fullname,user_id,tweet_id,timestamp,replies,retweets,likes,text,html,hashtag,year
92,investitbpm,InvestITBPM,4227260832,847637140418699264,2017-03-31 02:30:17,2,1,0,"#Software AG, announced the acquisition of #Cumulocity  based in Dusseldorf, #Germany http://ow.ly/P8Pu30aow6o  #FDIpic.twitter.com/Y2wPAxtz3p","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Software?src=hash""><s>#</s><b>Software</b></a> AG, announced the acquisition of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a>  based in Dusseldorf, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Germany?src=hash""><s>#</s><b>Germany</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/P8Pu30aow6o"" dir=""ltr"" href=""https://t.co/yBQ1mUbycL"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/P8Pu30aow6o""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/P8Pu30aow6o</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FDI?src=hash""><s>#</s><b>FDI</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Y2wPAxtz3p"">pic.twitter.com/Y2wPAxtz3p</a></p>",cumulocity,2017
93,investitbpm,InvestITBPM,4227260832,847418245028036610,2017-03-30 12:00:28,0,1,1,"#Software AG, announced the acquisition of #Cumulocity GmbH based in Dusseldorf, #Germany http://ow.ly/P8Pu30aow6o pic.twitter.com/mEGqNVbak3","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Software?src=hash""><s>#</s><b>Software</b></a> AG, announced the acquisition of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> GmbH based in Dusseldorf, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Germany?src=hash""><s>#</s><b>Germany</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/P8Pu30aow6o"" dir=""ltr"" href=""https://t.co/yBQ1mUbycL"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/P8Pu30aow6o""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/P8Pu30aow6o</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mEGqNVbak3"">pic.twitter.com/mEGqNVbak3</a></p>",cumulocity,2017
94,_it_services,IT Services News,4825027321,846789922484736000,2017-03-28 18:23:44,0,0,1,Software AG Expands Its Technology Leadership in IoT Area with Acquisition of #Cumulocity. Read more: http://owler.us/acsCJW ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Software AG Expands Its Technology Leadership in IoT Area with Acquisition of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a>. Read more: <a class=""twitter-timeline-link"" data-expanded-url=""http://owler.us/acsCJW"" dir=""ltr"" href=""https://t.co/1W7yojMM2v"" rel=""nofollow noopener"" target=""_blank"" title=""http://owler.us/acsCJW""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">owler.us/acsCJW</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2017
95,PeterRHS,Peter Havart-Simkin,842507508174348288,846736529724653570,2017-03-28 14:51:34,0,4,3,#Software AG buys #Cumulocity...  More IoT market consolidation as the big boys fill out their portfolios.  #IoT #Gartner,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Software?src=hash""><s>#</s><b>Software</b></a> AG buys <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a>...  More IoT market consolidation as the big boys fill out their portfolios.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Gartner?src=hash""><s>#</s><b>Gartner</b></a></p>",cumulocity,2017
96,StefanRied,Stefan Ried,16433903,846641686864433152,2017-03-28 08:34:42,0,3,2,#SoftwareAG is acquiring the last mile of #IOT: Device connectivity &management and acquires the leading #Cumulocity http://www.softwareag.com/corporate/Press/pressreleases/20170327_Software_AG_acquires_Cumulocity_to_Extend_IoT_Technology_Leadership.asp …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> is acquiring the last mile of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IOT?src=hash""><s>#</s><b>IOT</b></a>: Device connectivity &amp;management and acquires the leading <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.softwareag.com/corporate/Press/pressreleases/20170327_Software_AG_acquires_Cumulocity_to_Extend_IoT_Technology_Leadership.asp"" dir=""ltr"" href=""https://t.co/e4TiN9qrHZ"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.softwareag.com/corporate/Press/pressreleases/20170327_Software_AG_acquires_Cumulocity_to_Extend_IoT_Technology_Leadership.asp""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">softwareag.com/corporate/Pres</span><span class=""invisible"">s/pressreleases/20170327_Software_AG_acquires_Cumulocity_to_Extend_IoT_Technology_Leadership.asp</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",cumulocity,2017
97,_it_services,IT Services News,4825027321,846517216283549697,2017-03-28 00:20:06,0,0,1,Software AG Acquires #Cumulocity. Read more: http://owler.us/acsk3P ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Software AG Acquires <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a>. Read more: <a class=""twitter-timeline-link"" data-expanded-url=""http://owler.us/acsk3P"" dir=""ltr"" href=""https://t.co/omIvNUgQnM"" rel=""nofollow noopener"" target=""_blank"" title=""http://owler.us/acsk3P""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">owler.us/acsk3P</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2017
114,StefanRied,Stefan Ried,16433903,855316685783416832,2017-04-21 07:06:03,0,1,3,"Here’s my first short report on @Crisp_Research https://www.crisp-research.com/software-ag-wird-mit-cumulocity-zu-einer-iot-plattform-option/ … #IoT 
What does #SoftwareAG need to leverage #Cumulocity","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Here’s my first short report on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1341310087"" dir=""ltr"" href=""/Crisp_Research""><s>@</s><b>Crisp_Research</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.crisp-research.com/software-ag-wird-mit-cumulocity-zu-einer-iot-plattform-option/"" dir=""ltr"" href=""https://t.co/qEGg9TD7e5"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.crisp-research.com/software-ag-wird-mit-cumulocity-zu-einer-iot-plattform-option/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">crisp-research.com/software-ag-wi</span><span class=""invisible"">rd-mit-cumulocity-zu-einer-iot-plattform-option/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> 
What does <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> need to leverage <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a></p>",cumulocity,2017
115,Crisp_Research,Crisp Research,1341310087,855052450256105472,2017-04-20 13:36:04,0,1,2,#SoftwareAG wird mit #Cumulocity zu einer #IoT Plattform Option -https://www.crisp-research.com/software-ag-wird-mit-cumulocity-zu-einer-iot-plattform-option/ … @Crisp_Research @StefanRied #IoT #Plattform,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> wird mit <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> zu einer <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> Plattform Option -<a class=""twitter-timeline-link"" data-expanded-url=""https://www.crisp-research.com/software-ag-wird-mit-cumulocity-zu-einer-iot-plattform-option/"" dir=""ltr"" href=""https://t.co/VE0Ojyq9GF"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.crisp-research.com/software-ag-wird-mit-cumulocity-zu-einer-iot-plattform-option/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">crisp-research.com/software-ag-wi</span><span class=""invisible"">rd-mit-cumulocity-zu-einer-iot-plattform-option/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1341310087"" dir=""ltr"" href=""/Crisp_Research""><s>@</s><b>Crisp_Research</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16433903"" dir=""ltr"" href=""/StefanRied""><s>@</s><b>StefanRied</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Plattform?src=hash""><s>#</s><b>Plattform</b></a></p>",cumulocity,2017
116,EntITworld,Enterprise IT World,1158928226,853926548948254720,2017-04-17 11:02:09,0,1,2,"#Unlimit unleashes new #IoT Enablement platform with German SP #Cumulocity http://buff.ly/2pHRzuo 
#EnterpriseITworldpic.twitter.com/m8DGP4OsHY","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Unlimit?src=hash""><s>#</s><b>Unlimit</b></a> unleashes new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> Enablement platform with German SP <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://buff.ly/2pHRzuo"" dir=""ltr"" href=""https://t.co/0VeEru6l61"" rel=""nofollow noopener"" target=""_blank"" title=""http://buff.ly/2pHRzuo""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">buff.ly/2pHRzuo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EnterpriseITworld?src=hash""><s>#</s><b>EnterpriseITworld</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/m8DGP4OsHY"">pic.twitter.com/m8DGP4OsHY</a></p>",cumulocity,2017
120,_it_services,IT Services News,4825027321,821377511854481409,2017-01-17 15:23:53,0,0,0,Teleena partners #Cumulocity for IoT connectivity. Read more: http://owler.us/ab5UUp ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Teleena partners <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> for IoT connectivity. Read more: <a class=""twitter-timeline-link"" data-expanded-url=""http://owler.us/ab5UUp"" dir=""ltr"" href=""https://t.co/3bnJI5paGu"" rel=""nofollow noopener"" target=""_blank"" title=""http://owler.us/ab5UUp""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">owler.us/ab5UUp</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2017
121,Pentoz2,Pentoz Technology,390755030,821360011121147904,2017-01-17 14:14:21,0,0,0,#Ex-Nokia IoT bods #Cumulocity join hands with Teleena - http://pentoz.com  http://fb.me/2xmorV82g ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ex?src=hash""><s>#</s><b>Ex</b></a>-Nokia IoT bods <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> join hands with Teleena - <a class=""twitter-timeline-link"" data-expanded-url=""http://pentoz.com"" dir=""ltr"" href=""https://t.co/x44cbOy4oX"" rel=""nofollow noopener"" target=""_blank"" title=""http://pentoz.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pentoz.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/2xmorV82g"" dir=""ltr"" href=""https://t.co/n7TSLQ3Fw0"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/2xmorV82g""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/2xmorV82g</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",cumulocity,2017
122,Pentoz2,Pentoz Technology,390755030,821359783538257924,2017-01-17 14:13:27,0,0,0,#Ex-Nokia IoT bods #Cumulocity join hands with Teleena - #pentozhttp://www.theregister.co.uk/2017/01/17/teleena_partnership_cumulocity/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ex?src=hash""><s>#</s><b>Ex</b></a>-Nokia IoT bods <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> join hands with Teleena - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pentoz?src=hash""><s>#</s><b>pentoz</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.theregister.co.uk/2017/01/17/teleena_partnership_cumulocity/"" dir=""ltr"" href=""https://t.co/VADLyonuCa"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.theregister.co.uk/2017/01/17/teleena_partnership_cumulocity/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">theregister.co.uk/2017/01/17/tel</span><span class=""invisible"">eena_partnership_cumulocity/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",cumulocity,2017
